test_title,client_name,run_duration_ms,ingestion_timestamp,test_file,test_name,test_opcode,test_params,block_limit_million,opcount,exclude_reason
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,17641,2026-03-11 06:59:37.186847478+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,20337,2026-03-11 13:11:26.937889196+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,29450,2026-02-08 18:04:59.918852161+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,5826,2026-03-11 10:21:38.851839265+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,61792,2026-02-08 16:02:43.109954767+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,10832,2026-02-09 11:30:17.445439879+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_15M],ethrex-v9.0.0__zisk-v0.15.0,12933,2026-03-11 04:08:03.097957920+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,17034,2026-03-11 09:36:56.091361246+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,173686,2026-03-10 16:41:14.563638586+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,31355,2026-02-08 22:04:46.419206942+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,5825,2026-03-11 12:35:59.369173232+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,60284,2026-02-09 05:01:57.362013007+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,10728,2026-02-09 06:52:43.647441435+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_True,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_15M],ethrex-v9.0.0__zisk-v0.15.0,13837,2026-03-11 13:32:37.695765373+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_True,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,16837,2026-03-11 03:28:07.499234476+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_True,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,21747,2026-03-11 05:57:33.460510279+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_True,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,29543,2026-02-10 02:21:58.566903443+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_True,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,157543,2026-03-10 22:01:56.579832261+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_True,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,59386,2026-02-08 15:16:24.453214462+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_True,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,6625,2026-02-07 04:51:07.278376881+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_False,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,8427,2026-03-09 21:25:12.474213786+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_False,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,10229,2026-03-09 20:10:14.432376820+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_False,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,12532,2026-03-10 11:53:50.296937779+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_False,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,16452,2026-02-06 21:35:52.141778697+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_False,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4625,2026-03-09 23:37:00.410300950+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_False,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,31950,2026-02-07 07:36:30.018900718+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_False,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,8024,2026-02-07 16:12:23.745714708+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_True,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,9728,2026-03-10 01:20:43.441799891+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_True,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,11531,2026-03-10 03:29:47.009619620+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_True,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,14832,2026-03-10 08:57:21.690182733+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_True,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,22043,2026-02-07 09:36:29.114718484+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_True,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,5023,2026-03-10 10:20:33.008667600+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_True,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,40263,2026-02-07 16:39:39.147653721+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_True,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,7625,2026-02-07 10:23:37.375350003+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_False,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,7727,2026-03-10 10:55:13.891648620+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_False,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,10834,2026-03-10 06:45:57.556767229+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_False,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,12731,2026-03-10 08:51:40.026326475+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_False,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,15633,2026-02-07 06:45:55.714511766+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_False,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,157501,2026-03-10 02:20:57.933506391+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_False,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,31459,2026-02-08 00:55:34.396125961+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_False,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,8426,2026-02-07 09:11:16.263221010+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_True,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,8596,2026-03-10 02:06:04.277786946+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_True,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,10332,2026-03-09 21:41:02.973252146+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_True,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,12731,2026-03-10 04:01:07.322060793+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_True,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,17036,2026-02-06 18:16:11.318886966+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_True,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4821,2026-03-10 09:19:05.488048083+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_True,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,35453,2026-02-07 16:42:06.112936567+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_True,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,7226,2026-02-06 22:29:34.961173979+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_False,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,8126,2026-03-10 00:51:23.391156810+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_False,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,9926,2026-03-10 09:16:54.939701702+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_False,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,11731,2026-03-10 06:15:32.924059663+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_False,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,16439,2026-02-07 19:38:24.487187617+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_False,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4927,2026-03-10 07:46:51.780426570+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_False,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,30651,2026-02-06 21:06:21.832713698+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_False,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,7223,2026-02-07 16:42:13.416105118+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,8529,2026-03-10 00:18:54.346587321+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,11131,2026-03-10 01:25:50.109869200+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,12532,2026-03-10 08:58:20.919731655+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,18941,2026-02-07 02:26:58.475848520+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4924,2026-03-10 06:04:51.901054731+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,36862,2026-02-08 01:14:05.194372044+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,8127,2026-02-06 17:05:26.019275341+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,7728,2026-03-10 04:10:52.682797990+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,15,138669.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,10336,2026-03-09 23:21:36.174773345+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,20,184747.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,12034,2026-03-10 03:42:37.412827386+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,25,231042.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,16737,2026-02-07 19:38:07.953389974+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,30,277337.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4723,2026-03-09 22:15:19.719493622+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,5,46078.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,30547,2026-02-07 14:07:55.226240811+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,60,554675.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,7527,2026-02-07 04:00:43.448462524+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_True,10,92373.0,unsupported_operation
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,8727,2026-03-10 08:50:15.413404379+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_True,15,138669.0,unsupported_operation
